"text","category"
"많은 협조 부탁드립니다.1. 급식기간 : 2025년 10월 1일(수) ~ 10월 31일(금) ( 총 17회 )2. 급 식 비 : 4,323원 3. 10월 예정식단표 ( 아래 식단은 학교사정 및 물가변동 등 시장 여건에 따라 변경될 수도 있습니다 )월요일 화요일 수요일목요일 금요일 10/110/210/3기장밥경상도식무국(5.6.16)모듬전(산적&동그랑땡)(1.2.5.6.8.10.15.16)오이도라지초무침(13)배추김치(9)송편급식우유(2)미니후리가케밥(1.2.5.6.9.13.16.18)어묵가쓰오장국(1.5.6)로제떡볶이(1.2.5.6.10.12.13.15.16.18)고구마&김말이튀김(1.2.5.6.8.9.12.13.16.17.18)깍두기(9)감귤주스(13)급식우유(2)개천절열량( )/단백질(g)/칼슘( )677.43/27.41/409.74821.06/27.96/519.41열량( )/단백질(g)/칼슘( )10/610/710/810/910/10아동의 안전과 위생적인 급식을 위해 개인 물통을 준비하여 주세요.- 학교 식중독 예방을 위해 학교장 승인 없이 학부모 등의 임의 간식 제공을 금지하며, 학교 인근에서의 부정불량 식품 매식을 삼가 주시기 바랍니다. 우리학교에서는 전통식문화 계승 발전 및 학교급식 만족도 향상을 위한 다양한 식단 제공과 조리방법 개선을 통해 생애주기에 맞는 식단 작성 및 건강한 급식 제공을 위해 노력하고 있습니다.- 알레르기 정보 : 알레르기 아동은 식단 옆의 숫자에 해당되는 알레르기 유발식품을 꼭 확인하여 주의바랍니다. 알레르기식품 : 1.난류 2.우유 3.메밀 4.땅콩 5.대두 6.밀 7.고등어 8.게 9.새우 10.돼지고기 11.복숭아 12.토마토 13. 아황산염 14.호두 15.닭고기 16.쇠고기 17.오징어 18.조개류(굴, 전복, 홍합 포함) 19.잣- 우리학교 영양기준량(주간평균:652.7 (주간평균 준수범위 : 544 ~ 665 ), (식단하단 영양공급량 표시 : 열량( )/단백질(g)/칼슘( )10/13 그린급식데이 10/1410/1510/1610/17현미밥배추된장국(5.6)오징어떡볶음(5.6.13.17)광어까스 드레싱(1.2.5.6.13)알타리김치(9)멜론급식우유(2)귀리밥닭한마리(5.6.13.15.18)어묵전(1.5.6)도토리묵채소무침(5.6.13)배추김치(9)포도&대추토마토(12)급식우유(2)쇠고기버터비빔밥(2.5.6.13.16)두부김치콩나물국(5.9)굴림만두강정(1.2.5.6.10.12.13.16)깍두기(9)조각배(과일)급식우유(2)오색현미밥근대된장국(5.6)돈육감자조림(2.5.6.10.13)크린베리아몬드멸치볶음(5.6.13)배추김치(9)오렌지(과일)급식우유(2)홍국쌀밥두부새우젓무국(5.6.9)수제비닭볶음(2.5.6.12.13.15.16.18)연근땅콩조림(4.5.6.13)배추김치(9)멜론급식우유(2)630.36/33.84/404.92653.94/32.32/393.19743.92/33.12/449.11612.52/31.57/461.14684.44/32.53/427.8410/20 그린급식데이 10/2110/22 국물없는 날 10/2310/24문어솥밥(5.6)열무된장국(5.6)회오리감자(5)함초김무말랭이무침사과(과일)(13)급식우유(2)옥수수밥옹심이미역국(5.6.13.17.18)바사삭오븐치킨(2.5.6.12.13.15.16.18)오이크래미냉채(5.6.13)배추김치(9)바나나(과일)급식우유(2)토마토미트소스스파게티(1.2.5.6.10.12.13.15.16)맛밤함박스테이크(1.2.5.6.10.12.13.15.16)양상추블루베리샐러드(1.2.5.6)깍두기(9)멜론급식우유(2)15곡밥(5)북어채무국(1.5.6)마파두부(5.6.10.12.13.18)애호박전(1.6)배추김치(9)조각배(과일)급식우유(2)흑미밥쇠고기무국(5.6.16.18)채소계란찜(1.9)어묵우엉잡채(1.5.6.13)배추김치(9)오렌지(과일)급식우유(2)515.19/20.29/388.09752.43/45.30/463.84839.59/33.25/441.83606.11/30.00/454.76611.89/25.77/445.6810/2710/2810/2910/3010/31밤밥참치감자찌개(5.6)언양식불고기&파채레몬소스(1.2.5.6.10.12.13.16.18)파래자반(13)배추김치(9)바나나(과일)급식우유(2)보리밥신김치청국장찌개(5.6.9)닭단호박조림(간장)(5.6.13.15)부추전(1.6)알타리김치(9)감귤급식우유(2)계란볶음밥(1.5.6.10.13.18)자장소스(2.5.6.10.13)유린기(2.5.6.13.15)깍두기(9)급식우유(2)멜론차조밥팽이버섯달걀국(1.5.6)돈육주꾸미볶음(5.6.10.13)감자채볶음배추김치(9)급식우유(2)사과(과일)(13)현미밥이북식닭곰탕(5.6.15.18)고기만두(1.5.6.10.13.16.18)애호박느타리버섯볶음(5.6.13.18)배추김치(9), 감귤급식우유(2)609.14/26.71/423.25682.69/39.04/446.63728.81/35.11/383.88647.91/34.23/420.92657.34/23.73/417.50식재료 원산지 안내품목원산지품목원산지쌀, 잡곡, 콩류국내산(무농약)김치(배추,무,고춧가루)국내산쇠고기/가공품국내산(한우)/국내산닭,오리고기,계란/가공품국내산(무항생제)/국내산돼지고기/가공품국내산(무항생제)/국내산수산물- 오징어 : 국내산- 문어: 모리타니아, 필리핀, 세네갈등- 주꾸미: 베트남2025. 9. 29.서 울 송 파 초 등 학 교 장 월요일 화요일 수요일 목요일 금요일 10/1 10/2 10/3 기장밥경상도식무국(5.6.16)모듬전(산적&동그랑땡)(1.2.5.6.8.10.15.16)오이도라지초무침(13)배추김치(9)송편급식우유(2) 미니후리가케밥(1.2.5.6.9.13.16.18)어묵가쓰오장국(1.5.6)로제떡볶이(1.2.5.6.10.12.13.15.16.18)고구마&김말이튀김(1.2.5.6.8.9.12.13.16.17.18)깍두기(9)감귤주스(13)급식우유(2) 개천절 열량( )/단백질(g)/칼슘( ) 677.43/27.41/409.74 821.06/27.96/519.41 열량( )/단백질(g)/칼슘( ) 10/6 10/7 10/8 10/9 10/10 아동의 안전과 위생적인 급식을 위해 개인 물통을 준비하여 주세요.- 학교 식중독 예방을 위해 학교장 승인 없이 학부모 등의 임의 간식 제공을 금지하며, 학교 인근에서의 부정불량 식품 매식을 삼가 주시기 바랍니다. 우리학교에서는 전통식문화 계승 발전 및 학교급식 만족도 향상을 위한 다양한 식단 제공과 조리방법 개선을 통해 생애주기에 맞는 식단 작성 및 건강한 급식 제공을 위해 노력하고 있습니다.- 알레르기 정보 : 알레르기 아동은 식단 옆의 숫자에 해당되는 알레르기 유발식품을 꼭 확인하여 주의바랍니다. 알레르기식품 : 1.난류 2.우유 3.메밀 4.땅콩 5.대두 6.밀 7.고등어 8.게 9.새우 10.돼지고기 11.복숭아 12.토마토 13. 아황산염 14.호두 15.닭고기 16.쇠고기 17.오징어 18.조개류(굴, 전복, 홍합 포함) 19.잣- 우리학교 영양기준량(주간평균:652.7 (주간평균 준수범위 : 544 ~ 665 ), (식단하단 영양공급량 표시 : 열량( )/단백질(g)/칼슘( ) 10/13 그린급식데이 10/14 10/15 10/16 10/17 현미밥배추된장국(5.6)오징어떡볶음(5.6.13.17)광어까스 드레싱(1.2.5.6.13)알타리김치(9)멜론급식우유(2) 귀리밥닭한마리(5.6.13.15.18)어묵전(1.5.6)도토리묵채소무침(5.6.13)배추김치(9)포도&대추토마토(12)급식우유(2) 쇠고기버터비빔밥(2.5.6.13.16)두부김치콩나물국(5.9)굴림만두강정(1.2.5.6.10.12.13.16)깍두기(9)조각배(과일)급식우유(2) 오색현미밥근대된장국(5.6)돈육감자조림(2.5.6.10.13)크린베리아몬드멸치볶음(5.6.13)배추김치(9)오렌지(과일)급식우유(2) 홍국쌀밥두부새우젓무국(5.6.9)수제비닭볶음(2.5.6.12.13.15.16.18)연근땅콩조림(4.5.6.13)배추김치(9)멜론급식우유(2) 630.36/33.84/404.92 653.94/32.32/393.19 743.92/33.12/449.11 612.52/31.57/461.14 684.44/32.53/427.84 10/20 그린급식데이 10/21 10/22 국물없는 날 10/23 10/24 문어솥밥(5.6)열무된장국(5.6)회오리감자(5)함초김무말랭이무침사과(과일)(13)급식우유(2) 옥수수밥옹심이미역국(5.6.13.17.18)바사삭오븐치킨(2.5.6.12.13.15.16.18)오이크래미냉채(5.6.13)배추김치(9)바나나(과일)급식우유(2) 토마토미트소스스파게티(1.2.5.6.10.12.13.15.16)맛밤함박스테이크(1.2.5.6.10.12.13.15.16)양상추블루베리샐러드(1.2.5.6)깍두기(9)멜론급식우유(2) 15곡밥(5)북어채무국(1.5.6)마파두부(5.6.10.12.13.18)애호박전(1.6)배추김치(9)조각배(과일)급식우유(2) 흑미밥쇠고기무국(5.6.16.18)채소계란찜(1.9)어묵우엉잡채(1.5.6.13)배추김치(9)오렌지(과일)급식우유(2) 515.19/20.29/388.09 752.43/45.30/463.84 839.59/33.25/441.83 606.11/30.00/454.76 611.89/25.77/445.68 10/27 10/28 10/29 10/30 10/31 밤밥참치감자찌개(5.6)언양식불고기&파채레몬소스(1.2.5.6.10.12.13.16.18)파래자반(13)배추김치(9)바나나(과일)급식우유(2) 보리밥신김치청국장찌개(5.6.9)닭단호박조림(간장)(5.6.13.15)부추전(1.6)알타리김치(9)감귤급식우유(2) 계란볶음밥(1.5.6.10.13.18)자장소스(2.5.6.10.13)유린기(2.5.6.13.15)깍두기(9)급식우유(2)멜론 차조밥팽이버섯달걀국(1.5.6)돈육주꾸미볶음(5.6.10.13)감자채볶음배추김치(9)급식우유(2)사과(과일)(13) 현미밥이북식닭곰탕(5.6.15.18)고기만두(1.5.6.10.13.16.18)애호박느타리버섯볶음(5.6.13.18)배추김치(9), 감귤급식우유(2) 609.14/26.71/423.25 682.69/39.04/446.63 728.81/35.11/383.88 647.91/34.23/420.92 657.34/23.73/417.50 식재료 원산지 안내품목원산지품목원산지쌀, 잡곡, 콩류국내산(무농약)김치(배추,무,고춧가루)국내산쇠고기/가공품국내산(한우)/국내산닭,오리고기,계란/가공품국내산(무항생제)/국내산돼지고기/가공품국내산(무항생제)/국내산수산물- 오징어 : 국내산- 문어: 모리타니아, 필리핀, 세네갈등- 주꾸미: 베트남 식재료 원산지 안내 품목 원산지 품목 원산지 쌀, 잡곡, 콩류 국내산(무농약) 김치(배추,무,고춧가루) 국내산 쇠고기/가공품 국내산(한우)/국내산 닭,오리고기,계란/가공품 국내산(무항생제)/국내산 돼지고기/가공품 국내산(무항생제)/국내산 수산물 - 오징어 : 국내산- 문어: 모리타니아, 필리핀, 세네갈등- 주꾸미: 베트남 월요일 화요일 수요일 목요일 금요일 10/1 10/2 10/3 기장밥경상도식무국(5.6.16)모듬전(산적&동그랑땡)(1.2.5.6.8.10.15.16)오이도라지초무침(13)배추김치(9)송편급식우유(2) 미니후리가케밥(1.2.5.6.9.13.16.18)어묵가쓰오장국(1.5.6)로제떡볶이(1.2.5.6.10.12.13.15.16.18)고구마&김말이튀김(1.2.5.6.8.9.12.13.16.17.18)깍두기(9)감귤주스(13)급식우유(2) 개천절 열량( )/단백질(g)/칼슘( ) 677.43/27.41/409.74 821.06/27.96/519.41 열량( )/단백질(g)/칼슘( ) 10/6 10/7 10/8 10/9 10/10 아동의 안전과 위생적인 급식을 위해 개인 물통을 준비하여 주세요.- 학교 식중독 예방을 위해 학교장 승인 없이 학부모 등의 임의 간식 제공을 금지하며, 학교 인근에서의 부정불량 식품 매식을 삼가 주시기 바랍니다. 우리학교에서는 전통식문화 계승 발전 및 학교급식 만족도 향상을 위한 다양한 식단 제공과 조리방법 개선을 통해 생애주기에 맞는 식단 작성 및 건강한 급식 제공을 위해 노력하고 있습니다.- 알레르기 정보 : 알레르기 아동은 식단 옆의 숫자에 해당되는 알레르기 유발식품을 꼭 확인하여 주의바랍니다. 알레르기식품 : 1.난류 2.우유 3.메밀 4.땅콩 5.대두 6.밀 7.고등어 8.게 9.새우 10.돼지고기 11.복숭아 12.토마토 13. 아황산염 14.호두 15.닭고기 16.쇠고기 17.오징어 18.조개류(굴, 전복, 홍합 포함) 19.잣- 우리학교 영양기준량(주간평균:652.7 (주간평균 준수범위 : 544 ~ 665 ), (식단하단 영양공급량 표시 : 열량( )/단백질(g)/칼슘( ) 10/13 그린급식데이 10/14 10/15 10/16 10/17 현미밥배추된장국(5.6)오징어떡볶음(5.6.13.17)광어까스 드레싱(1.2.5.6.13)알타리김치(9)멜론급식우유(2) 귀리밥닭한마리(5.6.13.15.18)어묵전(1.5.6)도토리묵채소무침(5.6.13)배추김치(9)포도&대추토마토(12)급식우유(2) 쇠고기버터비빔밥(2.5.6.13.16)두부김치콩나물국(5.9)굴림만두강정(1.2.5.6.10.12.13.16)깍두기(9)조각배(과일)급식우유(2) 오색현미밥근대된장국(5.6)돈육감자조림(2.5.6.10.13)크린베리아몬드멸치볶음(5.6.13)배추김치(9)오렌지(과일)급식우유(2) 홍국쌀밥두부새우젓무국(5.6.9)수제비닭볶음(2.5.6.12.13.15.16.18)연근땅콩조림(4.5.6.13)배추김치(9)멜론급식우유(2) 630.36/33.84/404.92 653.94/32.32/393.19 743.92/33.12/449.11 612.52/31.57/461.14 684.44/32.53/427.84 10/20 그린급식데이 10/21 10/22 국물없는 날 10/23 10/24 문어솥밥(5.6)열무된장국(5.6)회오리감자(5)함초김무말랭이무침사과(과일)(13)급식우유(2) 옥수수밥옹심이미역국(5.6.13.17.18)바사삭오븐치킨(2.5.6.12.13.15.16.18)오이크래미냉채(5.6.13)배추김치(9)바나나(과일)급식우유(2) 토마토미트소스스파게티(1.2.5.6.10.12.13.15.16)맛밤함박스테이크(1.2.5.6.10.12.13.15.16)양상추블루베리샐러드(1.2.5.6)깍두기(9)멜론급식우유(2) 15곡밥(5)북어채무국(1.5.6)마파두부(5.6.10.12.13.18)애호박전(1.6)배추김치(9)조각배(과일)급식우유(2) 흑미밥쇠고기무국(5.6.16.18)채소계란찜(1.9)어묵우엉잡채(1.5.6.13)배추김치(9)오렌지(과일)급식우유(2) 515.19/20.29/388.09 752.43/45.30/463.84 839.59/33.25/441.83 606.11/30.00/454.76 611.89/25.77/445.68 10/27 10/28 10/29 10/30 10/31 밤밥참치감자찌개(5.6)언양식불고기&파채레몬소스(1.2.5.6.10.12.13.16.18)파래자반(13)배추김치(9)바나나(과일)급식우유(2) 보리밥신김치청국장찌개(5.6.9)닭단호박조림(간장)(5.6.13.15)부추전(1.6)알타리김치(9)감귤급식우유(2) 계란볶음밥(1.5.6.10.13.18)자장소스(2.5.6.10.13)유린기(2.5.6.13.15)깍두기(9)급식우유(2)멜론 차조밥팽이버섯달걀국(1.5.6)돈육주꾸미볶음(5.6.10.13)감자채볶음배추김치(9)급식우유(2)사과(과일)(13) 현미밥이북식닭곰탕(5.6.15.18)고기만두(1.5.6.10.13.16.18)애호박느타리버섯볶음(5.6.13.18)배추김치(9), 감귤급식우유(2) 609.14/26.71/423.25 682.69/39.04/446.63 728.81/35.11/383.88 647.91/34.23/420.92 657.34/23.73/417.50 식재료 원산지 안내품목원산지품목원산지쌀, 잡곡, 콩류국내산(무농약)김치(배추,무,고춧가루)국내산쇠고기/가공품국내산(한우)/국내산닭,오리고기,계란/가공품국내산(무항생제)/국내산돼지고기/가공품국내산(무항생제)/국내산수산물- 오징어 : 국내산- 문어: 모리타니아, 필리핀, 세네갈등- 주꾸미: 베트남 식재료 원산지 안내 품목 원산지 품목 원산지 쌀, 잡곡, 콩류 국내산(무농약) 김치(배추,무,고춧가루) 국내산 쇠고기/가공품 국내산(한우)/국내산 닭,오리고기,계란/가공품 국내산(무항생제)/국내산 돼지고기/가공품 국내산(무항생제)/국내산 수산물 - 오징어 : 국내산- 문어: 모리타니아, 필리핀, 세네갈등- 주꾸미: 베트남 식재료 원산지 안내 품목 원산지 품목 원산지 쌀, 잡곡, 콩류 국내산(무농약) 김치(배추,무,고춧가루) 국내산 쇠고기/가공품 국내산(한우)/국내산 닭,오리고기,계란/가공품 국내산(무항생제)/국내산 돼지고기/가공품 국내산(무항생제)/국내산 수산물 - 오징어 : 국내산- 문어: 모리타니아, 필리핀, 세네갈등- 주꾸미: 베트남 월요일 화요일 수요일 목요일 금요일 10/1 10/2 10/3 기장밥경상도식무국(5.6.16)모듬전(산적&동그랑땡)(1.2.5.6.8.10.15.16)오이도라지초무침(13)배추김치(9)송편급식우유(2) 미니후리가케밥(1.2.5.6.9.13.16.18)어묵가쓰오장국(1.5.6)로제떡볶이(1.2.5.6.10.12.13.15.16.18)고구마&김말이튀김(1.2.5.6.8.9.12.13.16.17.18)깍두기(9)감귤주스(13)급식우유(2) 개천절 열량( )/단백질(g)/칼슘( ) 677.43/27.41/409.74 821.06/27.96/519.41 열량( )/단백질(g)/칼슘( ) 10/6 10/7 10/8 10/9 10/10 아동의 안전과 위생적인 급식을 위해 개인 물통을 준비하여 주세요.- 학교 식중독 예방을 위해 학교장 승인 없이 학부모 등의 임의 간식 제공을 금지하며, 학교 인근에서의 부정불량 식품 매식을 삼가 주시기 바랍니다. 우리학교에서는 전통식문화 계승 발전 및 학교급식 만족도 향상을 위한 다양한 식단 제공과 조리방법 개선을 통해 생애주기에 맞는 식단 작성 및 건강한 급식 제공을 위해 노력하고 있습니다.- 알레르기 정보 : 알레르기 아동은 식단 옆의 숫자에 해당되는 알레르기 유발식품을 꼭 확인하여 주의바랍니다. 알레르기식품 : 1.난류 2.우유 3.메밀 4.땅콩 5.대두 6.밀 7.고등어 8.게 9.새우 10.돼지고기 11.복숭아 12.토마토 13. 아황산염 14.호두 15.닭고기 16.쇠고기 17.오징어 18.조개류(굴, 전복, 홍합 포함) 19.잣- 우리학교 영양기준량(주간평균:652.7 (주간평균 준수범위 : 544 ~ 665 ), (식단하단 영양공급량 표시 : 열량( )/단백질(g)/칼슘( ) 10/13 그린급식데이 10/14 10/15 10/16 10/17 현미밥배추된장국(5.6)오징어떡볶음(5.6.13.17)광어까스 드레싱(1.2.5.6.13)알타리김치(9)멜론급식우유(2) 귀리밥닭한마리(5.6.13.15.18)어묵전(1.5.6)도토리묵채소무침(5.6.13)배추김치(9)포도&대추토마토(12)급식우유(2) 쇠고기버터비빔밥(2.5.6.13.16)두부김치콩나물국(5.9)굴림만두강정(1.2.5.6.10.12.13.16)깍두기(9)조각배(과일)급식우유(2) 오색현미밥근대된장국(5.6)돈육감자조림(2.5.6.10.13)크린베리아몬드멸치볶음(5.6.13)배추김치(9)오렌지(과일)급식우유(2) 홍국쌀밥두부새우젓무국(5.6.9)수제비닭볶음(2.5.6.12.13.15.16.18)연근땅콩조림(4.5.6.13)배추김치(9)멜론급식우유(2) 630.36/33.84/404.92 653.94/32.32/393.19 743.92/33.12/449.11 612.52/31.57/461.14 684.44/32.53/427.84 10/20 그린급식데이 10/21 10/22 국물없는 날 10/23 10/24 문어솥밥(5.6)열무된장국(5.6)회오리감자(5)함초김무말랭이무침사과(과일)(13)급식우유(2) 옥수수밥옹심이미역국(5.6.13.17.18)바사삭오븐치킨(2.5.6.12.13.15.16.18)오이크래미냉채(5.6.13)배추김치(9)바나나(과일)급식우유(2) 토마토미트소스스파게티(1.2.5.6.10.12.13.15.16)맛밤함박스테이크(1.2.5.6.10.12.13.15.16)양상추블루베리샐러드(1.2.5.6)깍두기(9)멜론급식우유(2) 15곡밥(5)북어채무국(1.5.6)마파두부(5.6.10.12.13.18)애호박전(1.6)배추김치(9)조각배(과일)급식우유(2) 흑미밥쇠고기무국(5.6.16.18)채소계란찜(1.9)어묵우엉잡채(1.5.6.13)배추김치(9)오렌지(과일)급식우유(2) 515.19/20.29/388.09 752.43/45.30/463.84 839.59/33.25/441.83 606.11/30.00/454.76 611.89/25.77/445.68 10/27 10/28 10/29 10/30 10/31 밤밥참치감자찌개(5.6)언양식불고기&파채레몬소스(1.2.5.6.10.12.13.16.18)파래자반(13)배추김치(9)바나나(과일)급식우유(2) 보리밥신김치청국장찌개(5.6.9)닭단호박조림(간장)(5.6.13.15)부추전(1.6)알타리김치(9)감귤급식우유(2) 계란볶음밥(1.5.6.10.13.18)자장소스(2.5.6.10.13)유린기(2.5.6.13.15)깍두기(9)급식우유(2)멜론 차조밥팽이버섯달걀국(1.5.6)돈육주꾸미볶음(5.6.10.13)감자채볶음배추김치(9)급식우유(2)사과(과일)(13) 현미밥이북식닭곰탕(5.6.15.18)고기만두(1.5.6.10.13.16.18)애호박느타리버섯볶음(5.6.13.18)배추김치(9), 감귤급식우유(2) 609.14/26.71/423.25 682.69/39.04/446.63 728.81/35.11/383.88 647.91/34.23/420.92 657.34/23.73/417.50 식재료 원산지 안내품목원산지품목원산지쌀, 잡곡, 콩류국내산(무농약)김치(배추,무,고춧가루)국내산쇠고기/가공품국내산(한우)/국내산닭,오리고기,계란/가공품국내산(무항생제)/국내산돼지고기/가공품국내산(무항생제)/국내산수산물- 오징어 : 국내산- 문어: 모리타니아, 필리핀, 세네갈등- 주꾸미: 베트남 식재료 원산지 안내 품목 원산지 품목 원산지 쌀, 잡곡, 콩류 국내산(무농약) 김치(배추,무,고춧가루) 국내산 쇠고기/가공품 국내산(한우)/국내산 닭,오리고기,계란/가공품 국내산(무항생제)/국내산 돼지고기/가공품 국내산(무항생제)/국내산 수산물 - 오징어 : 국내산- 문어: 모리타니아, 필리핀, 세네갈등- 주꾸미: 베트남 식재료 원산지 안내 품목 원산지 품목 원산지 쌀, 잡곡, 콩류 국내산(무농약) 김치(배추,무,고춧가루) 국내산 쇠고기/가공품 국내산(한우)/국내산 닭,오리고기,계란/가공품 국내산(무항생제)/국내산 돼지고기/가공품 국내산(무항생제)/국내산 수산물 - 오징어 : 국내산- 문어: 모리타니아, 필리핀, 세네갈등- 주꾸미: 베트남 식재료 원산지 안내 품목 원산지 품목 원산지 쌀, 잡곡, 콩류 국내산(무농약) 김치(배추,무,고춧가루) 국내산 쇠고기/가공품 국내산(한우)/국내산 닭,오리고기,계란/가공품 국내산(무항생제)/국내산 돼지고기/가공품 국내산(무항생제)/국내산 수산물 - 오징어 : 국내산- 문어: 모리타니아, 필리핀, 세네갈등- 주꾸미: 베트남 영양교육 우리나라 전통 명절 '추석' 우리 지역 제철 식재료","건강·안전"
"졸업앨범 구매 희망 여부를 정확히 표시하여 신청서를 담임 선생님께 제출해 주시고, 구매를 희망하시면 졸업앨범 대금을 스쿨뱅킹 계좌로 기일 내에 납입하여 주시기 바랍니다.","제출"
"또한 앨범 추가 신청 및 신청 후 취소는 어려울 수 있음을 알려드립니다.1. 앨범 가격: 78,0원2. 스쿨뱅킹 납부 기간: 2025.10.27.(월) ~ 2025.10.29.(수) 2025. 10. 15.서 울 송 파 초 등 학 교 장 --------------절----------------취----------------선------------- 6학년 졸업앨범 구매 신청서 10월 17일 금요일까지 담임선생님께 제출반이름졸업앨범 구매를 희망함졸업앨범 구매를 희망하지 않음보호자 확인(서명 또는 인) 구매 희망 여부에 (O 또는 )로 표시하시고, 보호자 확인 칸에 날인하여 주시기 바랍니다.","비용"
"인플루엔자 예방접종 방문 확인서소속 : (서울송파초등)학교 ( )학년 ( )반 성명: 위의 학생은 정부가 지원하는 2025-2026절기 인플루엔자 국가예방접종 대상으로 예방접종을 받기 위해 병원에 방문하였음을 확인합니다. 인플루엔자 접종관련 방문 내역 - 방문 병원명 : 발행일 : 2025년 월 일 기관 또는 보호자 확인 : (서명) 학생 또는 보호자가 ""예방접종도우미 누리집(https://nip.cdc.go.kr)""에서도 예방접종 확인 가능 인플루엔자 접종을 계획이 없거나 예방접종이 불가능한 경우 아래에 보호자 확인 서명 부탁드립니다.보호자확인 : (서명) 붙임1 예방접종 시행 동의서 질병관리본부에서는 안전한 예방접종 시행을 위해 보호자(법정대리인)가 동행하여 예방접종을 실시하도록 하고 있습니다.","건강·안전"
"귀하께서 접종대상자가 단독으로 의료기관에서 예방접종 받는 것에 동의할 경우 인플루엔자 예방접종 시행 동의서와 예진표를 작성하여, 접종대상자가 의료기관에 제출하고 예방접종을 받을 수 있도록 하여 주시기 바랍니다.","건강·안전"
"'예방접종 예진표'와 '소아청소년 대상 인플루엔자 예방접종 시행 동의서'는 반드시 보호자(법정대리인)가 작성하여야 하며, 관련 서식은 예방접종도우미 홈페이지(https://nip.cdc.go.kr) 예방접종관리 관련자료 다운로드에서 다운로드하여 사용하실 수 있습니다.","건강·안전"
"1. 예방접종하고자 하는 해당 백신을 표시해 주십시오. 인플루엔자: 3가 백신(국가비용지원)","제출"
"2. 인플루엔자 예방 백신 이외에 접종받지 않은 다른 백신이 있다면 함께 접종 받으시겠습니까?","제출"
"예 / 아니오 함께 접종 받기 원하는 백신을 직접 작성해 주십시오.( )3. 자녀의 예방접종 예진표를 작성하셨나요?","제출"
"예 / 아니오 4. 자녀가 예방접종 후 급성 중증 이상반응 발생 여부 관찰 등을 위하여 접종 후 20~30분간 접종 기관에 머무를 수 있도록 반드시 사전에 알려주십시오.","제출"
"예 5. 예방접종 후 이상반응 설명 및 미동행 확인 등을 위하여 연락 가능한 연락처를 정확하게 작성해 주십시오(휴대 전화번호: ) 접종 당일 자녀의 건강상태 및 의사의 예진 결과에 따라 예방접종이 연기될 수 있습니다.","제출"
"피접종자(대상자) 성명: 피접종자(대상자)와의 관계 : 보호자(법정대리인) 성명 : 20 년 월 일본인(법정대리인, 보호자) 성명: (서명/인) 붙임2 예방접종 예진표 송파가정통신제2025-175호 2025~2026절기 인플루엔자 독감 국가 무료 예방접종 안내 (담당: 보건교사 420-6013) 학부모님 가정에 건강과 행복이 가득하길 기원합니다.","제출"
"본교의 예방접종 현황을 파악하고자 하오니 번거로우시겠지만 뒷면의 예방접종 방문확인서를 작성하시어 보건실로 제출해 주시기 바랍니다.","제출"
"독감예방접종의 면역력은 접종 후 2주일부터이므로 빠른 시일내에 접종 부탁드립니다.","건강·안전"
"(2회 접종대상자) '25.9.22.(월) ~ '26.4.30.(목)","일정"
"(1회 접종대상자) '25.9.29.(월) ~ '26.4.30.(목)","일정"
"예방접종을 위해 의료기관 방문 시 반드시 보호자가 동반해야 합니다.","건강·안전"
"부득이하게 보호자가 함께 방문하기 어려운 경우 사전에 보호자(부모 또는 법정 대리인)가 작성한 '예방접종시행동의서' 및 '예방접종예진표'를 지참 시 의사 예진 후 예방접종 가능","건강·안전"
"붙임1 서식은 반드시 보호자(부모 또는 법정대리인)가 작성","제출"
"예방접종 전후 주의사항, 이상반응 등 반드시 사전숙지 필요","건강·안전"
"인플루엔자 진단 받은 경우 등교 중지(출석인정결석 가능)","건강·안전"
"의사소견서(확인서) 제출 - 진단명, 격리기간 명시","제출"
"인플루엔자 접종을 계획이 없거나 예방접종이 불가능한 경우 보호자 확인 서명 부탁드립니다.","제출"
"안전한 예방접종을 위하여 아래의 질문사항을 잘 읽어보시고, 본인(법정대리인, 보호자) 확인란에 기록하여 주시기 바랍니다.","제출"
"예방접종을 하기 전에 피접종자의 예방접종 내역을 예방접종통합관리시스템으로 사전 확인하는 것에 동의합니다.","제출"
"필수예방접종의 다음접종 및 완료 여부에 관한 정보를 휴대전화 문자로 수신하는 것에 동의합니다.","제출"
"예방접종 후 이상반응 발생 여부와 관련된 문자를 휴대전화로 수신하는 것에 동의합니다.","제출"
"일시: 2025. 11. 3.(월) ~ 11. 14.(금)","일정"
"일시: 2025. 11. 10.(월) 3교시","일정"
"일시: 2025년 10월 22일(수) 14:30~16:30","일정"
"신청방법: Google Forms 제출 (링크 또는 QR코드) 또는 e알리미 회신","제출"
"아픈 증상을 적어주십시오.( ) 예 아니오약이나 음식물(계란 포함) 혹은 백신접종으로 두드러기 또는 발진 등의 알레르기 증상을 보인 적이 있습니까? 예 아니오과거에 예방접종 후 이상반응이 생긴 일이 있습니까?","제출"
"있다면 예방접종명을 적어주십시오.","제출"
"(예방접종명: ) 예 아니오선천성 기형, 천식 및 폐질환, 심장질환, 신장질환, 간질환, 당뇨 및 내분비 질환, 혈액 질환으로 진찰 받거나 치료 받은 일이 있습니까?","제출"
"있다면 병명을 적어주십시오.( )","제출"
"경련을 한적이 있거나 기타 뇌신경계 질환(길랭-바레 증후군 포함)이 있습니까?","제출"
"암, 백혈병 혹은 면역계 질환이 있습니까?","제출"
