"text","category"
"이에 따른 안전을 위한 안내사항을 다음과 같이 알려드리오니 학교 방문 시 안전에 유의해 주시기 바랍니다.아이들에게 안전하고 쾌적한 교육활동 지원을 위한 공사인 만큼 학교에서는 공사기간 중 아이들이 안전하게 교육활동에 전념할 수 있도록 최선을 다하겠으며 공사가 조속히 마무리될 수 있도록 노력할 예정이니, 가정에서도 아이들이 안전에 유의하도록 지도 및 당부를 부탁드립니다. 공사 안내 및 학생 안전지도 내용 공사기간: 2025.7.19.(토) ~ 8.10.(일) 날씨 등 사정에 따라 변동될 수 있음 공사내용: 본관 및 별관동 내부 난간 보수 및 외부 차양 공사 춘천교육지원청 주관 진행공사 협조사항: 학교 방문 시 공사차량 주의, 공사장 주변 접근 금지 학생 안전지도 내용 - 학교 내 공사차량 진출입에 따라 이동 시 잘 살피며 주의하여 다니기 - 공사 장소에서는 우회하여 다니며, 안전휀스 내로 접근 금지- 공사 장소 주변은 되도록 접근하지 않도록 하고, 혹시 주변을 지나더라도 공사 자재나 건축 장비 등에 가까이 접근하지 않도록 주의하기","건강·안전"
"아래 설문 내용을 확인하시어 12월 23일 화요일까지 회신하여 주시기 바랍니다.","제출"
"2026학년도 과학영재교육 참여기회를 놓치지 마시기 바랍니다.","기타"
"원서 접수 기간 : 2026.3.2.(월) 10:00~3.12.(목) 18:00 자녀와 상의하신 후 지원바랍니다.","일정"
"접수 방법 : GED 영재교육종합데이터베이스를 통한 인터넷 접수 (사회통합대상자 증빙서류 우편제출)","제출"
"모집요강, 원서접수매뉴얼 확인방법 GED 영재교육종합데이터베이스 접속 ( https://ged.kedi.re.kr/ ) 교육연도: 2026년, 소재 시도: 강원, 기관유형: 대학영재교육원 국립강릉원주대학교 과학영재교육원 홈페이지 접속 (https://gifted.gwnu.ac.kr/) '신입생선발' 메뉴 모집요강, 매뉴얼 확인","기타"
"전형일정 2026.3.2.(월) 10:00 3.21.(토) 3.26.(목) 3.26.(목) ~ 3.12.(목) 18:00 13:00~18:00 17:00 ~ 3.27.(금) 학생 접수(온라인) 추천 전형료 납부(계좌입금) 전형 매뉴얼참조 관찰전형 최종합격자 및 (서류) 최종합격자 3.3.(화) 10:00 (검사, 예비합격자 등록 ~ 3.13.(금) 18:00 심층면접) 발표 교사 추천(온라인) 매뉴얼참조 2026년 3월 원주초등학교장","비용"
"2026.3.2.(월) 10:00 ~ 3.12.(목) 18:00 학생 접수(온라인) 전형료 납부(계좌입금) 매뉴얼참조 3.3.(화) 10:00 ~ 3.13.(금) 18:00 교사 추천(온라인) 매뉴얼참조","비용"
"3.26.(목) ~ 3.27.(금) 최종합격자 등록","제출"
"기 간 : 2026년 4월~12월 중 40차시 장소 및 시 간 : 본교 체육관, 월, 수 08:00~08:40 대 상 : 본교 4,5,6학년 신청 방법 : 신청서 제출","제출"
"신청서 제출 학교스포츠클럽-오아시스 아침운동 참가 신청서","제출"
"학부모명 (서명) 전화번호 필히 적어주십시오(비상시 연락) 안양초등학교장 귀하","기타"
"학년 반 이름 연락처 참가여부 아동 동 의부모 미동의","기타"
"기 간 : 2026년 4월~12월 중 40차시 장소 및 시 간 : 본교 체육관, 화, 목 08:00~08:40 대 상 : 본교 4,5,6학년 신청 방법 : 신청서 제출","제출"
"기 간 : 2026년 4월~12월 중 40차시 장소 및 시 간 : 본교 대회의실, 화, 수, 목 08:00~08:40 대 상 : 본교 3,4학년 신청 방법 : 신청서 제출","제출"
"사랑하는 자녀들에게 소중한 경험과 커다란 음악적 성장을 가져올 연주회를 성공적으로 마칠 수 있도록 학부모님의 애정 어린 관심과 협조 부탁드리며, 다음과 같이 연주회 안내문을 드리오니 많이 참석하시어 자리를 빛내주시길 바랍니다.1.","기타"
"일시 : 2025년 11월 14일 금요일 시간대상1부9 : 40 ~ 10 : 201 ~ 3학년 학생2부10 : 30 ~ 11 : 104 ~ 6학년 학생 및 학부모2.","일정"
"장소 : 본교 강당 (샛별관 2층)3.","일정"
"Glinka)3) Disney Film Favorites (Johnnie Vinson)4) A Town With An Ocean View - 'Kiki's Delivery Service' OST(Joe Hisaishi)5) Epilogue - 태극기 휘날리며 OST(이동준)6) Arirang Fantasy(최성환)7) 아름다운 나라(한태수) 학교 차량 진입이 불가하오니 도보 및 대중교통 이용을 부탁드립니다.","기타"
"꽃다발은 받지 않습니다.","기타"
"접속 방법 검색창에 ""온라인 학부모 소통 시스템"" 또는 ""이어드림""을 검색하여 접속 아래 QR 코드 이용 PC 모바일 웹 모두 이용 가능3.","기타"
"회원 가입 절차 안내 상담을 예약하기 전, 반드시 나이스 학부모 서비스에 가입하고 자녀를 등록한 후 이용해 주세요.4.","기타"
"30.(수) 15:00~22:003회7.","기타"
"7.(수) 15:00~22:004회7.","기타"
"21.(수) 15:00~22:00장소: 경상북도교육청사이버독도학교(http://dokdoschool.kr)진행방법: 사이버독도학교 팝업창에 퀴즈 링크- 회원아이디로 입장 후 팝업창 퀴즈 링크 클릭(1회 가능)- 퀴즈 문항 10문제, 소요시간 최대 30분으로 제한- 퀴즈 링크 후 30분 이상 경과시 자동 종료됨.(22시 행사 종료)시상계획: 매회 고득점자 중 50명 추첨하여 상품권 수여 회차 일시 회차 일시 1회","일정"
"30.(수) 15:00~22:00 3회","기타"
"14.(수) 15:00~22:00 2회","기타"
"7.(수) 15:00~22:00 4회","기타"
"21.(수) 15:00~22:00 회차 일시 회차 일시 1회","기타"
"21.(수) 15:00~22:00","기타"
"22.(금) 18:30~19:10(월목반 또는 화금반, 총 8회, 주 1~2회 수업) 참여 대상: 초등 1~6학년 학생, 과정별 30명(과정별 대상 학년 확인) 운영 방법: 실시간 화상수업 플랫폼 활용( 접속 방법은 문자를 통해 별도 연락) 운영 과정 및 수업일: 통합예약시스템 내 상세정보 확인2.","기타"
"신청 방법 안내대구교육포털 통합예약시스템 교육/강좌 대구미래교육연구원 온샘화상 수업 과정 1기 중 희망과정 신청(www.dg e.go.kr/url/GGC60Z)신청기간:","일정"
"9.(목) 15:00 상세정보 내 운영 과정별 수업 계획 확인 후 신청 신청기간:","일정"
"9.(목) 15:00 신청기간:","일정"
"스쿨뱅킹 계좌 미등록 및 별도 계좌 신청서 작성 서식 수령 계좌 신청 정보 계좌 미등록, 별도 계좌 신청 중 해당하는 곳에 체크( )하여 주시기 바랍니다.","제출"
"(기존 스쿨뱅킹 계좌 활용시 신청 불필요) 스쿨뱅킹 계좌 미등록 ( ), 별도 수령 계좌 신청 ( ) 기존 수납 계좌 확인이 필요한 경우는 학교 ㅇㅇㅇ에 문의 바랍니다.","비용"
"지급 계좌 신청서예금주 성 명생년월일학생과의 관계연락처(전화번호)거래은행은행명계좌번호 예금주 성 명 생년월일 학생과의 관계 연락처(전화번호) 거래은행 은행명 계좌번호 예금주 성 명 생년월일 학생과의 관계 연락처(전화번호) 거래은행 은행명 계좌번호 개인정보 수집 이용 동의 아래 내용을 확인하고 해당란에 체크( )하여 주시기 바랍니다 항 목수집 이용목적 보유기간- 학생(학년, 반, 성명, 생년월일)학생지원금 지급졸업후 5년- 보호자(예금주 성명, 은행명, 계좌번호, 생년원일, 전화번호) 개인정보 수집 이용에 대한 동의를 거부할 권리가 있습니다.","비용"
"그러나 동의를 거부할 경우 계좌이체를 통한 서비스 제공에 제한을 받을 수 있습니다.개인정보 수집 이용 동의 : 예( ) 아니오( ) 항 목 수집 이용목적 보유기간 - 학생(학년, 반, 성명, 생년월일) 학생지원금 지급 졸업후 5년 - 보호자(예금주 성명, 은행명, 계좌번호, 생년원일, 전화번호) 개인정보 수집 이용 동의 : 예( ) 아니오( ) 항 목 수집 이용목적 보유기간 - 학생(학년, 반, 성명, 생년월일) 학생지원금 지급 졸업후 5년 - 보호자(예금주 성명, 은행명, 계좌번호, 생년원일, 전화번호) 개인정보 수집 이용 동의 : 예( ) 아니오( ) 개인정보 제3자 제공 동의 아래 내용을 확인하고 해당란에 체크( )하여 주시기 바랍니다 제공받는 자제공목적 제공항목보유기간금융결제원(EFT), 00은행(e교육금고), 학생지원금 지급보호자(예금주 성명, 은행명, 계좌번호, 생년원일, 전화번호)졸업후 5년 개인정보 수집 이용에 대한 동의를 거부할 권리가 있습니다.","비용"
"그러나 동의를 거부할 경우 계좌이체를 통한 서비스 제공에 제한을 받을 수 있습니다.개인정보 제3자 제공 동의 : 예( ) 아니오( ) 제공받는 자 제공목적 제공항목 보유기간 금융결제원(EFT), 00은행(e교육금고), 학생지원금 지급 보호자(예금주 성명, 은행명, 계좌번호, 생년원일, 전화번호) 졸업후 5년 개인정보 제3자 제공 동의 : 예( ) 아니오( ) 제공받는 자 제공목적 제공항목 보유기간 개인정보 제3자 제공 동의 : 예( ) 아니오( ) 지원금 수령에 동의하지 않는 경우 학교 ㅇㅇㅇㅇ로 문의 바랍니다.","비용"
"위와 같이 수령 계좌 신청에 동의합니다.2021.","기타"
".보호자(법정대리인) 성명 : 서명 : 학교장 귀하","기타"
"예금주 성 명 생년월일 거래은행 은행명 계좌번호","비용"
"그러나 동의를 거부할 경우 계좌이체를 통한 서비스 제공에 제한을 받을 수 있습니다.개인정보 제3자 제공 동의 : 예( ) 아니오( ) 제공받는 자 제공목적 제공항목 보유기간 금융결제원(EFT), 농협은행, 우체국(e교육금고) 등 학생지원금 지급 보호자(예금주 성명, 은행명, 계좌번호, 생년원일, 전화번호) 졸업후 5년 개인정보 제3자 제공 동의 : 예( ) 아니오( ) 지원금 수령에 동의하지 않는 경우 학교로 문의 바랍니다.","비용"
".보호자(법정대리인) 성명 : 서명 : 울릉초등학교장 귀하","기타"
"운영시간: 1일 2교시, 11:00-11:55, 참여방법: 회원가입없이 유튜브에서 '온학교'검색","제출"
"구분 기간 비고 7월 6.28.(월)~7.23(금) 4주 온학교 방학 7.26.(월)~7.30.(금) 1주, 수업 없음 8월 8.2.(월)~8.20.(금) 3주 온학교 방학 8.23.(월)~9.3.(금) 2주, 수업 없음 9월 9.6.(월)~9.17.(금) 2주 9.20.(월)~9.24.(금) 추석 연휴, 수업 없음 9.27.(월)~10.1.(금) 1주 10월 10.4.(월)~10.29.(금) 4주 11월 11.1.(월)~11.26.(금) 4주 12월 11.29.(월)~12.24.(금) 4주 온학교 방학 12.27.(월)~12.31.(금) 1주, 수업 없음 2022년 1월 1.3.(월)~1.28.(금) 4주 온학교 방학 1.31.(월)~2.18.(금) 3주, 수업 없음 2022년 2월 2.21.(월)~2.25.(금) 1주, 새학기 준비 주간","일정"
"r 가정에서 실천해주세요.","기타"
"자녀의 복용 약은 보호자가 확인합니다.","기타"
"친구의 약, 인터넷 구매 약은 절대 복용하지 않습니다.","기타"
"약물 복용 전 이름, 용량, 복용법을 꼭 확인합니다.","기타"
"이상 증상이 있을 때는 바로 전문가인 의사나 약사에게 상담합니다.","기타"
"가정에서도 자녀가 약을 올바르게 복용할 수 있도록 지도해 주시고, 필요할 경우 전문가의 상담을 받을 수 있도록 도와주시길 바랍니다.","기타"
"구 분 약물 예시 주의 사항 진통제 이부프로펜, 타이레놀 과용 시 위 간 손상 위험 감기약 페니라민, 슈도에페드린 졸림, 집중력 저하 여드름약 이소트레티노인 부작용 발생 시 즉시 중단 수면제 진정제 졸피뎀 습관성 의존성 주의 집중력 강화 약 메틸페니데이트 (ADHD 치료제) 부작용 불법 복용 위험","건강·안전"
"이에 전체 학생을 대상으로 자전거 안전 교육을 시행하고 서약서를 받고자 하오니 협조하여 주시기 바랍니다.","건강·안전"
"꿈과 희망, 감동을 주는 학교 '픽시' 자전거 금지!'안전모' 착용!","기타"
"본인은 아래 수칙을 지키며 자전거를 탈 것을 약속합니다.1.","기타"
"안전모(헬멧)를 반드시 착용하며 안전모나 브레이크가 없는 경우 교내에 출입할 수 없습니다.2.","기타"
"안전수칙(교통신호 준수, 과속 금지, 승차정원 준수, 운행중 휴대전화 등 정보통신기기 사용 금지, 횡단보도 건널 때 내리기 등)을 지키겠습니다.4.","건강·안전"
"가급적 밤에는 자전거를 타지 않으며, 부득이한 경우 발광장치(LED 후미등) 등을 꼭 사용하겠습니다.5.","기타"
"자전거 타기 전 타이어, 브레이크, 체인 등 안전 점검을 하겠습니다.","건강·안전"
"도로에서 곡예 운전을 하거나 음악을 크게 트는 등 사람들을 불편하게 하는 행동을 하지 않겠습니다.7.","기타"
"교내에서 자전거를 타지 않으며 학교 건물이나 너나들이에 자전거로 출입하지 않습니다.8.","기타"
"자전거 분실 시에는 본인에게 책임이 있으니 잘 관리하기 바라며, 위 수칙을 위반한 경우 가정에 인계하여 자전거 교육을 다시 받은 후에 이용할 수 있도록 하겠습니다.( ) 학년 ( ) 반 학생 ( 서명) 보호자 ( 서명)","기타"
